users_rated,num_owners,max_players,bgg_rank,average_weight,average,min_players,year_published,name,max_playtime,min_playtime,bgg_id,date,type
4734,5805,4,1394,1.7356,6.85724,2,2004,Wings of War: Famous Aces,20,20,9203,1/2/2024,details
3403,5937,4,1434,1.2101,7.40199,1,2017,Escape the Dark Castle,45,20,227456,1/2/2024,details
2658,5013,4,1546,1.8525,6.99453,2,2018,Gingerbread House,30,30,258444,1/2/2024,details
4065,8575,2,1577,1.4865,6.75374,2,2016,Tides of Madness,20,20,195544,1/2/2024,details
2203,5159,2,1580,3.1868,7.10659,2,2020,Curious Cargo,60,30,312251,1/2/2024,details
917,2466,5,1589,2.8276,8.38425,1,2022,Sentinels of the Multiverse: Definitive Edition,60,30,335212,1/2/2024,details
1899,3655,4,1631,2.3548,7.1958,1,2022,Starship Captains,100,40,363369,1/2/2024,details
981,2649,3,1760,3.75,8.08418,2,2014,Unconditional Surrender! World War 2 in Europe,3000,60,61487,1/2/2024,details
1226,2283,2,1777,2.07,7.63746,2,2010,Battle Cry: 150th Civil War Anniversary Edition,45,45,88827,1/2/2024,details
4867,8297,7,1768,2.1282,6.60617,1,2014,Samurai Spirit,30,30,158900,1/2/2024,details
1182,1795,2,1821,2.3619,7.82484,1,1962,Strat-O-Matic Baseball,45,45,2251,1/2/2024,details
1364,4689,4,1778,3.5728,7.55896,1,2023,Septima,100,50,360692,1/2/2024,details
811,2716,2,1860,3.8333,8.2801,2,2017,Holland '44: Operation Market-Garden,900,240,207572,1/2/2024,details
818,2135,2,1941,3.9861,8.07685,1,2019,Nevsky: Teutons and Rus in Collision 1240-1242,360,60,249590,1/2/2024,details
1149,2111,6,1945,2.825,7.50748,2,2020,Empyreal: Spells & Steam,75,30,220367,1/2/2024,details
2372,4022,4,2024,1.9641,6.79228,2,1979,Um Reifenbreite,90,60,442,1/2/2024,details
2830,4319,4,2080,1.9222,6.75889,1,1985,DungeonQuest,60,20,472,1/2/2024,details
862,2915,2,2087,2.0909,7.84525,2,2018,Dice Throne: Season Two – Seraph v. Vampire Lord,40,20,266964,1/2/2024,details
881,1863,4,2109,2.3684,7.73927,2,2017,1754: Conquest – The French and Indian War,120,60,206150,1/2/2024,details
3379,6617,5,2106,2.1614,6.59936,3,1988,Inkognito,90,90,466,1/2/2024,details
2156,4035,6,2139,1.625,6.80617,2,2017,Custom Heroes,45,45,223049,1/2/2024,details
1383,3408,6,2137,2.1765,7.61062,2,2019,Rival Restaurants,60,45,262114,1/2/2024,details
1053,1525,6,2154,4.189,7.44558,2,1992,1870: Railroading Across the Trans Mississippi from 1870,360,360,424,1/2/2024,details
1099,2401,4,2162,3.7015,7.51819,1,2018,Dungeon Alliance,180,60,209660,1/2/2024,details
1008,3443,4,2248,2,7.59055,2,2020,Unmatched: Buffy the Vampire Slayer,40,20,315060,1/2/2024,details
1985,2513,5,2342,2.2778,6.7937,3,2009,Valdora,60,60,40769,1/2/2024,details
2840,4909,10,4814,1.773,6.09068,2,2004,Pirates of the Spanish Main,30,30,10653,1/2/2024,details
321,1250,2,4862,4,7.4004,1,2005,"Carthage: The First Punic War – The Ancient World, Vol. II",1800,1800,13855,1/2/2024,details
453,1227,2,4868,2.6667,6.91205,2,2015,Jarl: The Vikings Tile-Laying Game,25,15,170901,1/2/2024,details
255,599,4,4963,2,7.75655,1,2018,Ascension: Delirium,30,30,249552,1/2/2024,details
3409,7904,5,4991,2.16,5.97656,3,2008,Risk (Revised Edition),90,90,37198,1/2/2024,details
221,841,8,4908,2.2727,8.18249,1,2023,Challengers! Beach Cup,45,45,390340,1/2/2024,details
19671,24154,5,39,4.1983,8.06649,2,2015,Food Chain Magnate,240,120,175914,1/2/2024,details
11901,19164,4,48,4.6754,8.20712,1,2020,On Mars,150,90,184267,1/2/2024,details
28937,28647,5,102,3.7974,7.72021,2,2005,Caylus,150,60,18602,1/2/2024,details
6346,8855,5,118,3.2545,8.19077,1,2020,Dwellings of Eldervale,150,60,271055,1/2/2024,details
11623,21574,5,133,1.346,7.80004,2,2019,SCOUT,15,15,291453,1/2/2024,details
10857,21178,2,162,2.2473,7.80945,2,2019,Undaunted: Normandy,60,45,268864,1/2/2024,details
32316,40158,5,185,2.5853,7.52614,3,2008,Cosmic Encounter,120,60,39463,1/2/2024,details
17918,24909,5,203,2.1205,7.5492,2,2018,Space Base,60,60,242302,1/2/2024,details
77752,114130,4,211,1.7822,7.4236,2,2014,Splendor,30,30,148228,1/2/2024,details
4352,11113,5,308,2.8942,7.98241,1,2021,Mind MGMT: The Psychic Espionage “Game.”,75,45,284653,1/2/2024,details
9161,19380,8,345,1.6934,7.51659,2,2013,Skull King,30,30,150145,1/2/2024,details
6315,10033,2,353,2.7072,7.68319,2,2013,BattleLore: Second Edition,90,45,146439,1/2/2024,details
1988,3241,5,360,4.2788,8.85095,1,2023,Age of Innovation,200,40,383179,1/2/2024,details
5901,8812,5,407,2.7616,7.59031,1,2018,Smartphone Inc.,90,60,246684,1/2/2024,details
7040,19334,4,484,2.4503,7.46317,2,2018,Stuffed Fables,90,60,233312,1/2/2024,details
12993,18725,5,543,1.4854,7.15298,3,1995,High Society,30,15,220,1/2/2024,details
33084,41186,6,547,2.1002,7.03233,2,2003,Alhambra,60,45,6249,1/2/2024,details
3730,8291,4,553,2.7769,7.75658,1,2020,The LOOP,60,60,316412,1/2/2024,details
10267,11956,5,580,2.7185,7.17181,2,2011,Last Will,75,45,97842,1/2/2024,details
3572,6611,4,710,3.125,7.53497,1,2019,The Magnificent,90,60,283863,1/2/2024,details
4644,7468,4,720,2.8895,7.36258,1,2018,AuZtralia,120,30,231581,1/2/2024,details
13289,23162,6,749,2.4141,7.00423,1,2010,Space Hulk: Death Angel – The Card Game,60,30,71721,1/2/2024,details
19132,43804,6,790,2.4804,6.97372,2,2018,Disney Villainous,120,45,256382,1/2/2024,details
8527,9820,4,794,2.2914,7.04368,2,2006,Blue Moon City,50,30,21882,1/2/2024,details
5013,7722,4,811,2.8172,7.238,2,2009,World Without End,120,90,43528,1/2/2024,details
8950,13976,4,880,2.9091,6.99973,1,2015,XCOM: The Board Game,120,60,163602,1/2/2024,details
5169,5684,4,883,3.6767,7.1394,2,2004,Reef Encounter,120,60,12962,1/2/2024,details
5057,8698,10,917,1.1528,7.13605,4,2017,Werewords,10,10,219215,1/2/2024,details
6589,13917,5,990,2.6038,7.09722,1,2011,Dungeons & Dragons: Wrath of Ashardalon Board Game,60,60,66356,1/2/2024,details
1891,3426,4,999,4.1931,7.82048,2,2021,Imperial Steam,120,120,338760,1/2/2024,details
2722,5747,5,1056,2.6667,7.42267,1,2015,Legendary Encounters: A Predator Deck Building Game,45,45,174570,1/2/2024,details
5002,7351,4,1069,2.3224,7.04777,2,2012,Wiz-War (Eighth Edition),60,30,104710,1/2/2024,details
2363,3274,2,1089,3.6756,7.52019,2,2012,Polis: Fight for the Hegemony,120,90,69779,1/2/2024,details
1740,2693,6,2417,2.3111,6.78939,2,2013,Happy Pigs,45,30,156138,1/2/2024,details
881,2859,4,2440,3.0275,7.58096,1,2003,Flying Colors,240,240,8730,1/2/2024,details
2529,4337,4,2442,2.0602,6.58644,1,2021,Mercado de Lisboa,45,30,262477,1/2/2024,details
3691,5342,7,2544,1.038,6.39429,2,2008,Tac Tac Jack,10,10,39206,1/2/2024,details
1635,1950,3,2459,2.7432,6.77764,2,2005,The End of the Triumvirate,90,60,20134,1/2/2024,details
955,1948,1,2471,2.1236,7.37456,1,2009,Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition,25,25,41627,1/2/2024,details
1674,4598,4,2510,2.9275,6.89855,1,2022,Hamlet: The Village Building Game,100,25,276086,1/2/2024,details
546,1138,6,2539,2.45,8.16501,1,2019,Hidden Games Crime Scene: The New Haven Case,180,90,304847,1/2/2024,details
1167,1797,2,2600,1.7586,7.0814,2,1980,Ace of Aces: Handy Rotary Series,20,20,798,1/2/2024,details
1119,2813,4,2604,2.8333,7.01397,1,2020,Exit: The Game – The Cemetery of the Knight,120,60,295945,1/2/2024,details
638,1229,4,2542,2.8974,7.91196,1,2023,Evenfall,120,60,396989,1/2/2024,details
865,2508,4,2641,3.2381,7.52447,2,2019,Alone,120,60,181495,1/2/2024,details
2586,3018,5,2667,2.7982,6.46183,3,2006,Tempus,120,60,17161,1/2/2024,details
1424,2145,4,2774,1.871,6.74265,2,2007,Ubongo Extreme,30,30,31479,1/2/2024,details
1408,2982,6,2779,1.3043,6.82064,1,2018,Soviet Kitchen Unleashed,25,25,260407,1/2/2024,details
756,1937,5,2808,3.16,7.87188,1,2021,Solomon Kane,120,60,247417,1/2/2024,details
1868,3678,2,2798,1.843,6.61929,2,2000,Gobblet,20,20,2266,1/2/2024,details
901,2184,4,2818,1.7368,7.24938,1,2021,Gorinto,60,30,270293,1/2/2024,details
1716,2588,4,2548,2.758,6.7156,2,2011,Pantheon,90,60,94480,1/2/2024,details
713,1952,4,2593,3.6198,7.69664,1,1995,The Great Battles of Alexander: Deluxe Edition,240,240,11057,1/2/2024,details
1170,1625,5,2576,3.5385,6.97249,2,2010,Poseidon,120,90,76417,1/2/2024,details
561,1457,4,2666,2.875,7.91655,1,2021,Exit: The Game – Kidnapped in Fortune City,90,45,324853,1/2/2024,details
540,1455,4,2832,2.2941,8.5696,1,2018,Rangers of Shadow Deep,120,60,264476,1/2/2024,details
537,1418,1,2933,2.625,8.05506,1,2013,Phantom Leader: Deluxe Edition,30,30,134520,1/2/2024,details
870,2123,8,3002,1.0952,7.15499,3,2020,MonsDRAWsity,30,5,283212,1/2/2024,details
883,2078,4,3024,1.2632,7.1054,2,2016,Archer: Once You Go Blackmail...,30,20,198522,1/2/2024,details
779,2850,5,3021,2,7.25701,1,2021,Vienna Connection,180,120,299255,1/2/2024,details
1429,1374,6,3097,2.9029,6.58526,3,2008,Galactic Emperor,90,90,27463,1/2/2024,details
8234,15386,4,3284,1.3284,6.08928,1,2013,Dungeon Roll,30,15,138788,1/2/2024,details
937,1738,4,3306,2,6.84415,2,2019,Hats,30,20,281658,1/2/2024,details
918,1735,4,3316,2.04,6.8597,2,2013,Thebes: The Tomb Raiders,30,30,114387,1/2/2024,details
323,1079,2,3378,3.6897,8.69598,2,2013,Stonewall Jackson's Way II: Battles of Bull Run,720,240,99358,1/2/2024,details
658,2814,4,3483,1.9412,7.14338,2,2021,Pandemic: Hot Zone – Europe,30,30,329670,1/2/2024,details
567,1108,8,3520,3.381,7.44916,2,2005,Federation Commander: Klingon Border,60,60,19854,1/2/2024,details
855,1682,5,3537,2.9067,6.81284,1,2010,Mousquetaires du Roy,75,75,78954,1/2/2024,details
352,1194,4,3564,2.8333,8.38807,2,2019,Conflict of Heroes: Storms of Steel – Kursk 1943 (Third Edition),240,60,286344,1/2/2024,details
655,1382,8,3586,2.25,7.06171,2,2016,Escape Room in a Box: The Werewolf Experiment,90,30,188720,1/2/2024,details
523,1283,6,3587,4.2927,7.5827,1,1990,Star Fleet Battles: Captain's Edition Basic Set,180,180,29663,1/2/2024,details
2089,3782,8,2673,1.1351,6.57244,2,2012,Cardline: Animals,15,15,130882,1/2/2024,details
1140,3252,5,2715,2.4681,7.24277,2,2015,Dungeon Saga: Dwarf King's Quest,120,30,160081,1/2/2024,details
1538,4133,5,2738,1.9778,6.71175,1,2021,Streets,60,30,279720,1/2/2024,details
2010,3142,5,2740,1.2449,6.6013,2,2021,Happy City,30,20,319793,1/2/2024,details
780,2435,5,2835,3.5897,7.30632,2,2018,The Manhattan Project 2: Minutes to Midnight,150,90,177659,1/2/2024,details
1745,4404,2,2875,3.1084,6.6946,2,1974,Panzer Leader: Game of Tactical Warfare on the Western Front,90,90,2639,1/2/2024,details
1292,1859,2,2871,4.1731,6.89123,2,1979,Star Fleet Battles,180,180,1589,1/2/2024,details
1007,1770,7,2883,2.0714,7.02088,2,2015,Asking for Trobils,90,60,156442,1/2/2024,details
543,1682,4,3524,2.05,7.50312,2,2023,Stranger Things: Upside Down,60,60,374502,1/2/2024,details
680,1830,6,3592,2.25,7.04303,2,2015,Elfenroads,90,45,180325,1/2/2024,details
791,1047,5,3612,2.0476,6.83709,3,2015,Mogul,45,45,174744,1/2/2024,details
1716,3728,5,3622,1.2121,6.33502,2,2019,5211,30,20,271512,1/2/2024,details
811,1742,4,3674,1.3333,6.77351,2,2016,X nimmt!,25,25,205885,1/2/2024,details
555,1349,4,3532,1.8182,7.38451,1,2023,Bonsai,40,40,366994,1/2/2024,details
408,1485,4,3610,2.375,7.87472,1,2023,Fliptown,30,30,352418,1/2/2024,details
631,1198,4,3755,2,7.02086,1,2019,Town Builder: Coevorden,60,30,255633,1/2/2024,details
663,1389,4,3751,2.4,6.95849,2,2018,Scorpius Freighter,75,45,256669,1/2/2024,details
713,845,5,3848,3.7232,6.81116,3,2008,Confucius,100,100,32014,1/2/2024,details
1069,2191,6,3841,1.0769,6.52493,2,2016,Do De Li Do,20,10,206939,1/2/2024,details
324,407,8,3861,4.4651,8.00167,2,1994,1841: Railways in Northern Italy,300,300,1447,1/2/2024,details
899,1414,2,3872,1.913,6.60578,2,2009,Court of the Medici,25,25,37208,1/2/2024,details
1043,2623,99,3857,1.102,6.56399,4,2000,Electronic Catch Phrase,20,20,135262,1/2/2024,details
1023,1254,4,3947,3.0604,6.49818,3,2006,Ur,45,45,25420,1/2/2024,details
997,2763,4,3992,2.3333,6.55579,2,2017,Mystery of the Temples,40,20,234691,1/2/2024,details
537,1130,4,4004,2.1875,7.12068,2,2018,Ruthless,60,40,234450,1/2/2024,details
386,1020,12,3999,1.1,7.5253,4,2004,Time's Up! Party Edition,90,45,230262,1/2/2024,details
761,1067,9,4158,1.4,6.63765,4,2012,PIX,30,30,67181,1/2/2024,details
775,1153,4,4142,2.9091,6.70318,2,2010,Jerusalem,90,90,63632,1/2/2024,details
393,757,8,4217,2.8235,8.01791,2,2019,Godtear,120,60,250664,1/2/2024,details
1005,2668,4,4197,1.3043,6.53796,2,2014,Catan Junior,30,30,184842,1/2/2024,details
290,883,4,3958,2,8.14862,1,2022,Exit: The Game – Advent Calendar: The Silent Storm,800,45,356314,1/2/2024,details
1077,3952,12,4269,1.1852,6.3947,1,2007,Rory's Story Cubes: Actions,20,20,89415,1/2/2024,details
884,1476,5,4376,1.25,6.47799,2,1998,Zero Down,20,20,651,1/2/2024,details
649,2425,6,4357,1.8333,6.84088,2,2017,Doctor Who Fluxx,30,5,235365,1/2/2024,details
397,1249,2,4422,3.6885,7.35932,2,1983,Hell's Highway: Operation Market Garden,360,360,2077,1/2/2024,details
6618,14042,6,4431,1.4372,5.98149,2,2007,Zombie Fluxx,40,10,29387,1/2/2024,details
2196,5580,6,4436,1.9438,6.19003,3,2008,Munchkin Booty,90,90,31920,1/2/2024,details
572,1102,2,4459,2.7143,6.80299,2,2014,Jäger und Späher,60,60,161530,1/2/2024,details
235,993,8,4499,4,8.59878,2,2015,"The Greatest Day: Sword, Juno, and Gold Beaches",6000,60,173504,1/2/2024,details
648,1047,6,4529,1.2857,6.66372,2,2018,Echidna Shuffle,20,10,236272,1/2/2024,details
703,1663,4,2902,2.6429,7.38035,2,2020,Winter Kingdom,60,45,303554,1/2/2024,details
2056,3085,4,2927,2.3621,6.48502,1,2003,Return of the Heroes,90,90,8170,1/2/2024,details
1274,2080,6,2961,1.6087,6.73812,2,2016,Medici: The Card Game,30,30,202288,1/2/2024,details
1221,1394,6,2923,2.1087,6.80659,1,2023,After Us,60,40,369548,1/2/2024,details
610,1464,2,2979,2.9167,7.85184,2,2021,Twisted Fables,60,30,308621,1/2/2024,details
1645,2522,12,3039,1.6418,6.59006,6,2013,Blood Bound,30,30,130877,1/2/2024,details
2256,2452,6,3056,1.2157,6.40148,3,2004,King Up!,30,30,7806,1/2/2024,details
694,1611,4,3054,2.1481,7.41997,1,2021,Aqua Garden,60,40,322421,1/2/2024,details
1443,3052,4,3153,1.9394,6.61521,2,2017,Professor Evil and The Citadel of Time,45,30,219708,1/2/2024,details
1299,2620,4,3226,2.2364,6.60285,1,2014,Roll Through the Ages: The Iron Age,60,40,150926,1/2/2024,details
794,1436,4,3325,1.4444,7.01331,2,2019,In Front of the Elevators,40,20,278751,1/2/2024,details
653,2074,2,3357,3.0588,7.55822,2,2017,Runewars Miniatures Game,90,90,205907,1/2/2024,details
987,1655,0,3364,2.5325,6.9658,0,0,Unpublished Prototype,0,0,18291,1/2/2024,details
1508,2909,6,3462,1.7037,6.433,1,2018,Deckscape: The Mystery of Eldorado,90,30,258451,1/2/2024,details
1658,2290,4,3457,1.8652,6.4188,2,2006,12 Thieves,45,45,22278,1/2/2024,details
946,1925,4,3447,1.7333,6.792,2,2021,Dog Lover,30,30,344839,1/2/2024,details
685,1431,5,3476,1.8077,7.08403,2,2020,Atheneum: Mystic Library,45,30,307844,1/2/2024,details
1050,1740,5,3539,1.0278,6.68353,2,2018,Impact: Battle of Elements,15,15,246228,1/2/2024,details
913,2553,4,3699,2.6897,6.77077,2,2021,Dune: A Game of Conquest and Diplomacy,60,20,341165,1/2/2024,details
591,2077,5,3677,2.2778,7.22725,2,2020,Wonder Woman: Challenge of the Amazons,60,45,302193,1/2/2024,details
674,1961,5,3723,2.9167,7.1683,2,2016,The Red Dragon Inn: Battle for Greyport,100,40,193668,1/2/2024,details
848,2090,6,3729,1,6.77131,2,2017,Twin It!,10,5,222887,1/2/2024,details
433,600,4,3741,3.1333,7.65929,2,2018,Kingdom Defenders,90,60,193512,1/2/2024,details
402,1618,6,3791,3.5625,7.66179,3,2020,1861: Railways of the Russian Empire & 1867: Railways of Canada,360,180,292187,1/2/2024,details
5330,12358,6,3784,1.3415,6.07764,2,2008,Monty Python Fluxx,40,40,36345,1/2/2024,details
1207,1559,4,3783,1.6552,6.42414,1,2008,Cities,30,15,38657,1/2/2024,details
821,1567,6,3792,1.4545,6.76886,3,2020,Master Word,15,5,302734,1/2/2024,details
593,1040,2,3884,2.8929,7.15265,2,2004,Navia Dratp,30,30,10819,1/2/2024,details
666,1455,4,3909,3.6154,6.86465,2,2017,The Ruhr: A Story of Coal Trade,120,120,226254,1/2/2024,details
566,1154,6,3948,2.6129,7.0939,2,1998,India Rails,180,180,2455,1/2/2024,details
699,929,6,3945,1.1,6.79662,2,2016,America,45,45,192297,1/2/2024,details
985,1870,6,3935,1.6024,6.57386,2,1983,Nuclear Escalation,30,30,1213,1/2/2024,details
2867,4602,4,4060,1.6553,6.08816,2,2002,Wooly Wars,30,30,3243,1/2/2024,details
1381,1731,6,4094,2.622,6.32994,2,2008,Tomb,60,60,29581,1/2/2024,details
1660,2261,8,4135,2.0903,6.33838,2,1994,Talisman (Third Edition),120,120,5336,1/2/2024,details
398,570,5,4226,3.5833,7.32404,1,2018,Ground Floor (Second Edition),150,90,255659,1/2/2024,details
927,946,5,4271,1.3478,6.45307,2,2008,Big Points,20,20,34004,1/2/2024,details
630,708,21,4372,1.0571,6.74163,3,2008,Gambit 7,15,15,47046,1/2/2024,details
1138,2084,4,4371,1.8068,6.45456,1,1992,The Omega Virus,35,10,3086,1/2/2024,details
789,1988,4,4384,2.5143,6.55692,2,2014,Kaosball: The Fantasy Sport of Total Domination,60,30,139992,1/2/2024,details
710,899,2,4377,1.7188,6.65008,2,2008,Let's Catch the Lion!,15,15,56796,1/2/2024,details
851,2142,2,4443,2.0694,6.50633,2,2010,Pocket Battles: Elves vs. Orcs,20,20,66081,1/2/2024,details
739,2073,5,4484,1.7059,6.64084,2,2017,The Wizard Always Wins,30,30,232829,1/2/2024,details
658,587,4,4544,1.5909,6.69269,1,2019,Mapmaker: The Gerrymandering Game,45,30,252997,1/2/2024,details
1509,2838,4,4563,1.0392,6.20818,2,2013,Quick Cups,15,15,146149,1/2/2024,details
443,641,4,4586,1.12,7.02106,2,2010,Animal Upon Animal: Balancing Bridge,15,15,84464,1/2/2024,details
1396,1977,6,4668,1.25,6.15089,2,2013,"Going, Going, GONE!",20,20,144761,1/2/2024,details
550,1948,2,4716,1.8696,6.74101,1,2020,Micro City (Second Edition),30,10,276779,1/2/2024,details
614,1074,5,4583,1.1818,6.67507,2,2017,Sundae Split,20,20,233974,1/2/2024,details
305,1154,5,4688,2,7.87687,2,2020,DC Deck-Building Game: Dark Nights – Metal,75,45,301665,1/2/2024,details
709,893,6,4750,3.4444,6.62022,2,1997,Twilight Imperium,240,240,24,1/2/2024,details
618,1706,4,4769,2.3448,6.84425,1,2011,Resident Evil Deck Building Game: Alliance,45,45,91773,1/2/2024,details
4704,5603,4,1212,2.7321,6.92409,3,1997,Primordial Soup,90,90,124,1/2/2024,details
1019,2415,6,1231,4.5254,8.54871,2,2017,Here I Stand: 500th Anniversary Edition,360,180,242722,1/2/2024,details
5987,9379,4,1236,2.1187,6.83274,2,2013,Steam Park,60,60,121410,1/2/2024,details
3265,5368,2,1252,2.7822,7.09448,2,1996,GIPF,60,30,527,1/2/2024,details
2409,4039,4,1273,4.3433,7.30161,2,2017,Agra,120,90,230085,1/2/2024,details
4643,6744,8,1279,2.563,6.97954,2,2008,A Touch of Evil: The Supernatural Game,120,60,35815,1/2/2024,details
3422,5434,5,1283,1.8859,7.05778,2,2013,Carcassonne: South Seas,35,35,147303,1/2/2024,details
2063,5471,5,1291,3.679,7.69874,1,2017,Folklore: The Affliction,120,90,159504,1/2/2024,details
2047,3057,4,1477,2.5224,7.24681,2,2017,Pioneer Days,75,45,200057,1/2/2024,details
1450,3103,12,1534,1.0851,7.52463,4,2008,Time's Up! Edición Amarilla,30,30,38713,1/2/2024,details
1746,3864,2,1562,2.34,7.3182,2,2011,Omen: A Reign of War,30,30,94104,1/2/2024,details
4375,7789,4,1561,1.8495,6.76706,1,2016,Hit Z Road,60,30,176083,1/2/2024,details
1430,3034,5,1594,2.5476,7.52251,1,2020,Endangered,90,60,220133,1/2/2024,details
1262,2669,5,1602,3.6731,7.69736,1,2018,Renegade,90,90,170604,1/2/2024,details
851,1275,5,1645,4.2647,8.1402,3,1998,1849: The Game of Sicilian Railways,180,180,3097,1/2/2024,details
5834,12008,6,1687,1.0619,6.73627,2,2015,Virus!,20,20,180020,1/2/2024,details
4654,8694,6,1709,1.0426,6.69448,3,2010,Anomia,30,30,67877,1/2/2024,details
3750,5685,6,1752,1.4444,6.69849,2,2017,New York Slice,30,30,208895,1/2/2024,details
1209,2741,4,1747,2.6,7.6242,1,2023,Rolling Heights,60,45,331820,1/2/2024,details
1264,2946,4,1774,2.1,7.47214,1,2020,Cantaloop: Book 1 – Breaking into Prison,720,300,325555,1/2/2024,details
1531,2934,6,1701,1.6667,7.35699,2,2022,Wandering Towers,30,30,355483,1/2/2024,details
1311,2292,7,1827,4.4057,7.6056,2,1983,Empires in Arms,12000,120,254,1/2/2024,details
3525,6411,4,1825,2.1463,6.70812,1,2018,Reykholt,60,30,241831,1/2/2024,details
1323,2145,12,1829,1.2241,7.36031,4,2006,Time's Up! Edición Azul,45,45,57660,1/2/2024,details
3836,5152,2,1854,1.6795,6.65658,2,2002,Odin's Ravens,30,30,4396,1/2/2024,details
1703,3231,6,1858,3.5926,7.15053,2,2012,Exodus: Proxima Centauri,180,180,122842,1/2/2024,details
2003,7023,4,1885,1.8261,7.00995,2,2020,Pandemic: Hot Zone – North America,30,30,301919,1/2/2024,details
1648,3033,5,1936,1.4211,7.07441,3,2018,Dealt!,30,30,243430,1/2/2024,details
1660,3390,4,1949,2.725,7.08408,2,2016,Coal Baron: The Great Card Game,80,50,192945,1/2/2024,details
1931,4265,2,1948,2.0611,7.02871,2,2007,Heroscape Marvel: The Conflict Begins,60,60,24703,1/2/2024,details
2240,4188,50,1975,1.4643,6.84899,1,2020,Trek 12: Himalaya,30,15,303672,1/2/2024,details
876,1066,6,2005,3.5138,7.94144,2,2013,Race! Formula 90,270,90,125752,1/2/2024,details
1141,2348,4,2127,2.9268,7.51148,2,2013,Sails of Glory,45,45,109291,1/2/2024,details
1793,3629,4,2152,2.4603,6.96009,2,2016,Master of Orion: The Board Game,60,40,193322,1/2/2024,details
1155,1489,4,2059,1.8095,7.37676,2,2023,Knarr,30,30,379629,1/2/2024,details
1810,2128,5,2176,3.1752,6.89958,2,2006,Hermagor,120,90,25224,1/2/2024,details
2754,4033,5,2180,2.5123,6.64181,2,2004,Oltre Mare,60,60,13551,1/2/2024,details
1345,4090,6,2205,2.8148,7.42559,1,2020,Aliens: Another Glorious Day in the Corps,120,60,256852,1/2/2024,details
1181,1962,5,2251,2.3333,7.21484,2,2019,On the Underground: London/Berlin,60,45,281152,1/2/2024,details
1782,1687,6,2285,2.1422,6.85431,2,2001,Atlantic Star,60,60,2570,1/2/2024,details
893,1268,6,2350,3.5556,7.56715,2,2001,Funkenschlag,180,180,12166,1/2/2024,details
533,1029,6,4841,2.9545,6.89824,1,2019,Fuji Koro,120,60,253743,1/2/2024,details
